BARENTIN-CH;1;250;76360
PLUVIGNER-PL;2;300;56330
BOLBEC-CH;2;400;76210
JOUY-EN-JOSAS-CH;1;0;78350
COLOMIERS-VT;1;402.13;31770
LEUCATE-PL;2;280;11370
LÉZIGNEUX-VT;1;1049.32;42600
SÉLESTAT-VT;1;442.13;67600
MONTGERON-EL;2;150;91230
LEVALLOIS-PERRET-PL;6;65;92300
AIX-LES-BAINS-SR;4;590;73100
MIRIBEL-PL;2;550;01700
ÉCROUVES-VT;2;874.26;54200
NANTES-VT;6;2408.78;44000
HINDISHEIM-CH;1;246.25;67150
GARDANNE-PL;3;300;13120
TOULON-EL;6;910;83000
SALON-DE-PROVENCE-VT;1;502.13;13300
NOISY-LE-GRAND-CH;1;150;93160
CHÂTEAUGIRON-VT;1;352.13;35410
MUTZIG-PL;3;450;67190
BOULOGNE-SUR-MER-CH;1;140;62200
CHARTRES-DE-BRETAGNE-PL;3;515;35131
VAULX-EN-VELIN-EL;2;150;69120
MOUY-VT;1;696.25;60250
LE PALAIS-SUR-VIENNE-VT;2;766.39;87410
MARCQ-EN-BAROEUL-SR;5;750;59700
VERTAIZON-SR;1;130;63910
BEAUVOISIN-PL;1;150;30640
QUESTEMBERT-PL;2;977.94;56230
TOURNAN-EN-BRIE-VT;1;0;77220
GISORS-SR;3;480;27140
PONTCHARRA-SUR-TURDINE-PL;1;180;69490
VILLENEUVE-D'ASCQ-PL;4;410;59650
ARLES-SR;5;1240;13200
GRANVILLE-SR;2;280;50400
LE CANNET-EL;1;130;06110
VETRAZ-MONTHOUX-SR;1;150;74100
BEAUVAIS-PL;8;980;60000
BLOTZHEIM-PL;2;300;68730
CHOUY-PL;1;150;02210
CASTRES-VT;2;913.26;81100
BRIVE-LA-GAILLARDE-VT;1;667.13;19100
MAISONS-LAFFITTE-CH;1;120;78600
CHAUNY-PL;1;150;02300
BALARUC-LES-BAINS-PL;3;450;34540
ARCACHON-SR;3;460;33120
MONTAUBAN-DE-BRETAGNE-PL;1;180;35360
MESCHERS-SUR-GIRONDE-VT;1;532.13;17132
COGOLIN-VT;1;502.13;83310
CERGY-PL;7;5547.5;95000
GOVEN-PL;2;519.1;35580
L'ISLE-D'ABEAU-PL;1;130;00038
SAINT-REMY-DE-PROVENCE-PL;3;410;23300
BUHY-SR;1;280;95770
LE PETIT-QUEVILLY-PL;3;430;76140
ANGLET-PL;11;1470;64600
WECKOLSHEIM-PL;1;536.25;68600
TROYES-VT;1;342.13;10000
ROISSY-EN-BRIE-PL;3;450;77680
SAINT-JEAN-DE-LA-RUELLE-VT;2;773.39;45140
BEGLE-VT;1;382.13;33130
BRESSOLS-VT;1;402.13;82710
CARCÈS-VT;2;744.26;83570
VENDENHEIM-SR;1;130;67550
CHARNAY-LES-MACON-PL;2;356.25;71850
L'AIGLE-SR;1;130;61300
CHOLET-PL;3;450;49300
MEGEVE-PL;1;150;74120
GISORS-CH;1;150;27140
CHAMBERY-SR;4;551.25;73000
NIMES-EL;5;560;30000
SAINT-ANDRE-LES-VERGERS-PL;1;130;10120
TARN-VT;1;332.13;81100
L'ISLE-ADAM-SR;1;280;95290
SAINT-GERMAIN-SR;1;150;10120
ETOGES-PL;1;180;51270
MARCQ-EN-BAROEUL-PL;6;830;59700
PREHY-PL;1;130;89800
SAINT-ETIENNE-CH;1;130;42000
BOULOGNE-SUR-MER-PL;2;260;62200
LE CHATEAU-D'OLONNE-PL;1;150;85180
BEAURAINS-PL;1;130;62217
CHATEAUNEUF-SR;1;150;85710
PONTARLIER-VT;1;799.26;25300
IGNY-PL;2;330;91430
SAINTE-SOULLE-EL;1;130;17220
VILLERS-COTTERETS-PL;1;130;02600
ROSNY-SUR-SEINE-SR;1;150;78710
NOISY-LE-GRAND-PL;4;586.25;93160
COURCELLES-CHAUSSY-VT;1;502.13;57530
ECULLY-SR;1;269.1;69130
SENE-SR;1;130;56860
MONTPELLIER-EL;10;2278.2799999999997;34000
SCHILTIGHEIM-VT;1;0;67300
BEAUSOLEIL-EL;2;289.1;06240
DONCOURT-LES-CONFLANS-PL;1;130;54800
NARBONNE-EL;3;430;11100
NÎMES-EL;1;269.1;30000
BOUCHES-DU-RHÔNE-PL;3;1807.08;13380
ALES-SR;2;1052.31;30100
MORTEAU-PL;4;962.5;25500
RESSONS-SUR-MATZ-PL;1;130;60490
LARMOR-PLAGE-PL;1;0;56260
MIDI-PYRÉNÉES-EL;1;130;65000
VALENCIENNES-VT;1;502.13;59300
LAMBESC-EL;1;0;13410
ANNECY-LE-VIEUX-SR;3;740;74940
CHÂTEAUNEUF-SUR-LOIRE-SR;1;426.55;45110
PUBLIER-PL;1;180;74500
SORBIERS-SR;2;260;42290
SAINT-AUBIN-DU-CORMIER-CH;1;130;35140
DUN-SUR-AURON-PL;1;300.53;18130
COLMAR-CH;1;150;68000
DIJON-EL;7;885;21000
MONTPITOL-PL;1;150;31380
SAINT-CYR-SOUS-DOURDAN-SR;1;150;91410
MONTEUX-CH;1;150;84170
SAINT-DENIS-DE-PILE-PL;1;150;33910
TERVILLE-CH;1;150;57180
SAINT-BRIEUC-PL;10;2739.73;22000
SANGUINET-PL;2;250;40460
MONTARGIS-SR;1;130;45200
SAUTRON-SR;1;130;44880
BISCHHEIM-PL;1;140;67800
ISTRES-SR;2;290;13800
VERNEGUES-SR;1;130;13116
LIMETZ-VILLEZ-EL;1;150;78270
VAUX-SUR-MER-PL;2;260;17640
VOIRON-PL;2;479.1;38500
SAINTE-MAXIME-PL;2;300;83120
COMPIEGNE-SR;2;280;60200
GIROMAGNY-CH;1;150;90200
AVENSAN-SR;1;280;33480
COMBS-LA-VILLE-PL;2;130;77380
LESCAR-PL;3;410;64230
TALANT-SR;1;150;21240
CARBONNE-SR;2;310;31390
DUNKERQUE-PL;4;620;59140
CHAMPIGNY-SUR-MARNE-CH;2;280;94500
FALAISE-SR;2;260;14700
SAINT-JEAN-DE-BRAYE-EL;1;65;45800
DAMPRICHARD-VT;1;502.13;25450
ESTAGEL-VT;1;402.13;66310
CALVADOS-VT;1;432.13;14200
BERNIERES-SUR-MER-SR;1;130;14990
DIEPPE-SR;4;1766.1999999999998;76200
SAINT-PAUL-DE-JARRAT-PL;1;180;09000
MARSAC-SUR-L'ISLE-PL;1;867.1;24430
LIMOGES-PL;5;795;87100
SAINT-CERGUES-CH;1;150;74140
MUNDOLSHEIM-EL;2;195;67450
SAINT-ARNOULT-EN-YVELINES-VT;1;0;78730
GUENANGE-PL;1;150;57310
PLAN-DE-CUQUES-EL;1;0;13380
PARTHENAY-SR;1;130;79200
BALLANCOURT-SUR-ESSONNE-PL;1;150;91610
OISSEL-SR;2;240;76350
MURET-EL;1;150;31600
BEUGIN-PL;1;150;62150
LIVRY-GARGAN-SR;1;0;93190
AVIGNON-EL;3;410;84000
SARCELLES-PL;3;376.25;95200
HAYANGE-PL;1;150;57700
MOISSY-CRAMAYEL-PL;2;1100;77550
MARLENHEIM-PL;1;150;67520
MERIGNAC-EL;3;330;33700
CHATEAUBERNARD-SR;1;130;16100
HIRSON-SR;2;300;02500
RONCHIN-VT;1;1487.13;59790
CINTRAY-SR;1;150;28300
PELLEPORT-EL;1;215;31480
HAUTMONT-EL;1;130;59330
RIVAS-SR;1;130;42340
SAINT-MATHIEU-DE-TREVIERS-PL;1;150;34270
TARBES-PL;7;806.25;65000
ENGHIEN-LES-BAINS-EL;2;879.95;95880
VAULX-EN-VELIN-SR;3;0;69120
RENNES-PL;16;8012.380000000001;35000
COURBEVOIE-EL;6;610;92400
PERROS-GUIREC-EL;1;130;22700
PESSAC-SR;6;971.25;33600
SAINT-DENIS-SR;1;130;93200
ISSOU-CH;1;150;78440
TOULOUSE-VT;6;2427.78;31100
YUTZ-SR;2;346.25;57970
TOULON-SR;5;690;83000
FIRMINY-PL;4;834;42700
LE PRADET-VT;1;0;83220
VALENCIENNES-PL;6;1421.25;59300
BAUGÉ EN ANJOU-PL;1;921.23;49150
BALMA-CH;2;280;31130
PUISEUX-PONTOISE-VT;1;791.25;95650
ZILLISHEIM-PL;1;262.5;68720
THIONVILLE-VT;2;1630.26;57100
CHENOVE-PL;1;150;21300
SOUPPES-SUR-LOING-PL;1;130;77460
REPLONGES-EL;1;526.25;01750
BELLEGARDE-SUR-VALSERINE-PL;1;150;01200
TORREILLES-SR;2;396.25;66440
BULLY-LES-MINES-SR;1;130;62160
MARGUERITTES-PL;2;300;30320
NETTANCOURT-PL;1;130;55800
SAVOIE-VT;1;532.13;73200
BERGERAC-EL;2;2733.35;24100
PAMIERS-PL;2;280;09100
NOYON-PL;2;365;60400
LE LAVANDOU-EL;1;280;83980
FRIGNICOURT-VT;1;367.13;51300
LEYRIEU-VT;1;492.13;38460
NIORT-EL;3;430;79000
LE COTEAU-PL;1;269.1;42120
LUGOS-EL;1;65;33830
TRESSES-CH;1;110;33370
BEZIERS-EL;6;500;34500
SAUMUR-VT;1;442.13;49400
FLOIRAC-SR;5;1455;33270
MOLLANS-SUR-OUVEZE-SR;1;246.25;26170
CORMONTREUIL-PL;3;543.1;51350
CLISSON-PL;2;280;44190
CHELLES-EL;1;150;77500
MARSEILLE-VT;10;5685.49;13005
HAZEBROUCK-PL;2;310;59190
TREBES-SR;1;130;11800
SÉNAS-VT;1;387.13;13560
LE RELECQ-KERHUON-PL;1;90;29480
SAINT-PIERRE-DU-MONT-PL;2;280;40280
THOUARE-SUR-LOIRE-EL;1;130;44470
ECHIROLLES-SR;4;760;38130
AUDINCOURT-PL;2;923.88;25400
RUMILLY-VT;1;527.13;74150
LE HAVRE-VT;1;544.26;76600
LE MUY-PL;1;215;83490
ESCAUDAIN-EL;1;150;59124
VILLEURBANNE-EL;4;530;69100
CHATEAUROUX-PL;1;150;36000
WASQUEHAL-PL;2;195;59290
LONGJUMEAU-CH;1;120;91160
SAUCHY-LESTREE-PL;1;150;62860
CHAMPIGNY-SUR-MARNE-VT;1;442.13;94500
LE PLESSIS-TREVISE-PL;4;580;94420
LA RAVOIRE-EL;1;130;73490
QUEVERT-PL;1;130;22100
POISSY-PL;1;150;78300
BRIGNOLES-PL;2;260;83170
GOOS-SR;1;150;40180
SANARY-SUR-MER-CH;1;215;83110
SAINT-OUEN-VT;2;1142.53;93400
ARLES-PL;1;150;13200
ARLES-CH;1;150;13200
VALENCE-PL;6;1185.35;26000
VILLE-LA-GRAND-EL;1;150;74100
VERTOU-SR;2;472.2;44120
RAON-L'ETAPE-PL;3;450;88110
ANET-PL;2;150;28260
BAZEMONT-EL;1;150;78580
NOYELLES-SUR-ESCAUT-PL;1;246.25;59159
BRAY-DUNES-VT;1;659.26;59123
PETIT-COURONNE-VT;1;427.13;76650
MOISSY-CRAMAYEL-EL;2;150;77550
BOHAIN-EN-VERMANDOIS-PL;2;260;02110
VAL-D'OISE-SR;1;326.25;95170
NOISY-LE-GRAND-VT;1;0;93160
CHÂLETTE-SUR-LOING-VT;1;427.13;45120
SAINT-GERMAIN-DU-CORBEIS-SR;1;269.1;61000
ROYAN-PL;4;699.1;17200
TAVERNY-PL;1;130;95150
VANDOEUVRE-LES-NANCY-PL;4;540;54500
BEAUGENCY-PL;1;226.25;45190
LA ROCHELLE-VT;2;1071.26;17000
COURBEVOIE-SR;4;1021.1700000000001;92400
VITROLLES-SR;3;605;13127
CAGNES-SUR-MER-VT;1;0;06800
MONTAY-PL;1;130;59360
NEUVE-CHAPELLE-PL;1;150;62840
SANARY SUR MER-VT;1;2716.13;83110
LAGORD-VT;1;392.13;17140
CAPINGHEM-PL;1;130;59160
SAINT-PRIX-SR;1;130;95390
CANNES-VT;1;427.13;06150
CONDÉ-SUR-SARTHE-VT;1;297.13;61250
TARASCON-VT;1;317.13;13150
CLICHY-SOUS-BOIS-PL;1;90;93390
VILLENEUVE-LES-AVIGNON-EL;3;410;30400
SARAN-PL;1;150;45770
LANTEFONTAINE-PL;1;150;54150
LA MAILLERAYE-SUR-SEINE-PL;1;0;76940
SAINT-MICHEL-SR;1;316.25;16470
MAXÉVILLE-VT;2;754.26;54320
LIMOGES-VT;6;2403.24;87100
SURZUR-PL;1;150;56450
ALFORTVILLE-SR;3;0;94140
LORIENT-PL;13;2335;56100
BOULOGNE-BILLANCOURT-VT;2;472.13;92100
PERENCHIES-SR;1;696.25;59840
HÉRAULT-VT;1;787.13;34130
SOISSONS-CH;2;260;02200
TOULOUSE-SR;10;1982.5;31300
ORVAULT-VT;2;1658.2600000000002;44700
ALBI-SR;8;1574.4499999999998;81000
HEINING-LES-BOUZONVILLE-PL;1;150;57320
VILLEPARISIS-SR;3;250;77270
PERPIGNAN-PL;3;430;66000
FONTENILLES-SR;1;200;31470
NOISY-LE-SEC-PL;3;430;93130
LE FAY-PL;1;150;71580
LOIRE-PL;1;696.25;42130
SAINT-NAZAIRE-VT;1;307.13;44600
NIORT-VT;3;2537.7;79000
VENDARGUES-PL;1;180;34740
FOLLAINVILLE-DENNEMONT-SR;1;0;78520
WITTENHEIM-VT;1;317.13;68270
LES SABLES-D'OLONNE-PL;3;716.25;85100
LA ROCHELLE-SR;10;1431.1;17000
VERNON-PL;3;996.25;27200
ERSTEIN-VT;1;472.13;67150
CANNES-CH;1;150;06400
CHALON-SUR-SAÔNE-PL;2;376.25;71100
ROMANS SUR ISERE-VT;1;462.13;26100
BORAN SUR OISE-VT;1;1282.14;60820
SAINT-LAURENT-DU-VAR-EL;1;150;06700
SAINT-ETIENNE-PL;8;1486.25;42000
SAINT-DENIS-PL;1;150;93200
WAMBRECHIES-EL;1;130;59118
CHARENTON-LE-PONT-PL;2;280;94220
VILLEFRANCHE-SUR-SAÔNE-VT;1;502.13;69400
MONTCEAU-LES-MINES-PL;2;300;71300
VERRIÈRES-LE-BUISSON-VT;1;527.13;91370
CUCURON-PL;2;300;84160
THICOURT-PL;2;360;57380
ALGRANGE-VT;1;472.13;57440
MULHOUSE-VT;3;2711.21;68100
ROUBAIX-VT;4;1771.38;59100
BISCHWILLER-PL;1;226.25;67240
ANSE-PL;1;596.25;69480
PAMIERS-VT;2;854.26;09100
YVRÉ-LE-PÔLIN-VT;1;537.13;72330
LEZIGNEUX-EL;1;150;42600
TRÈBES-VT;1;627.13;11800
TOURNEFEUILLE-VT;2;739.78;31170
ÉCHALOU-VT;1;502.13;61440
SAINT-MAURICE-DE-ROTHERENS-PL;1;150;73240
HIRSON-PL;2;280;02500
OUDON-VT;1;324.26;44521
LA GARDE-EL;2;1277.55;83130
VITROLLES-EL;2;345;13127
PERPIGNAN-EL;3;260;66000
BORAN-SUR-OISE-PL;1;180;60820
SAINT-MAXIMIN-LA-SAINTE-BAUME-PL;1;200;83470
MURET-VT;1;472.13;31600
CHÈZENEUVE-VT;1;472.13;38300
BOURG LES VALENCE-VT;1;337.13;26500
SABLÉ-SUR-SARTHE-VT;1;332.13;72300
LIVRY-GARGAN-PL;2;365;93320
VENISSIEUX-SR;2;280;69200
BEUZEVILLE-SR;1;130;27210
ALFORTVILLE-CH;1;150;94140
SENNECEY-LE-GRAND-SR;1;150;71240
LAURIS-EL;1;130;84360
BRUAY-LA-BUISSIERE-PL;1;150;62700
WITTERSHEIM-EL;1;150;67670
FUVEAU-PL;1;150;13710
SEREILHAC-VT;1;472.13;87620
ROMAINVILLE-VT;1;507.13;93230
BAGES-PL;1;130;66670
SAINT-BRICE-SOUS-FORET-EL;1;130;95350
BRUZ-VT;1;496.17;35170
LANGUEDOC-ROUSSILLON-VT;1;402.13;30900
OISE-PL;1;996.25;60340
GAGNY-EL;1;0;93220
CENNE-MONESTIES-SR;1;130;11170
BOISSY-AUX-CAILLES-EL;1;0;77760
SAINTE-MAXIME-VT;1;297.13;83120
LABENNE-EL;1;150;40530
OUISTREHAM-PL;3;549.1;14150
MARCHIENNES-PL;4;779.1;59870
LA SEYNE-SUR-MER-PL;6;665;83500
MEYLAN-VT;1;502.13;38240
VITTEL-VT;1;472.13;88800
ÉVREUX-VT;3;1326.3899999999999;27000
AUBERVILLIERS-PL;3;530;93300
CRAPONNE-SR;1;130;69290
BONNEVILLE-PL;4;560;74130
CREUTZWALD-CH;1;180;57150
CHEMILLE SUR DEME-VT;1;472.13;38370
COPPONEX-SR;1;246.25;74350
MALAKOFF-PL;2;280;92240
FILLINGES-PL;2;345;74250
LA ROCHE-SUR-YON-PL;1;215;85000
AUCHY-LEZ-ORCHIES-PL;1;226.25;59310
PERPIGNAN-VT;3;522.13;66000
BIARRITZ-EL;3;440;64200
SAINT-MEDARD-EN-JALLES-SR;1;130;33160
BOULIEU-LES-ANNONAY-PL;1;215;07100
JOINVILLE-LE-PONT-EL;1;130;94340
SURESNES-VT;2;65;92150
SALIES-DU-SALAT-SR;1;215;31260
TOURNON-SUR-RHONE-SR;2;445;07300
VANNES-SR;3;868.2;56000
SAINT-JUNIEN-SR;2;270;87200
CHOLET-VT;1;472.13;49300
LE MANS-VT;2;744.26;72100
LOCHES-PL;3;1375.98;37600
AUCAMVILLE-EL;4;560;31140
BLONVILLE-SUR-MER-PL;1;796.25;14910
RHÔNE-ALPES-SR;1;269.1;74110
ANNELLES-VT;1;192.13;08310
MESSIMY-VT;1;422.13;69510
CAEN-SR;8;1501.25;14000
CLERMONT-FERRAND-PL;7;1100;63000
LE CHAMBON-FEUGEROLLES-EL;1;110;42500
ABBEVILLE-PL;1;150;80100
RANS-SR;1;130;39700
VILLENAVE-D'ORNON-VT;1;358.34;33140
MALAKOFF-VT;2;905;92240
NOYAL-CHÂTILLON-SUR-SEICHE-VT;1;402.13;35230
BAGNOLET-PL;3;16146.15;93170
VIUZ-EN-SALLAZ-PL;2;280;74250
VILLENEUVE-SUR-YONNE-PL;1;150;89500
CAMPAGNE-LES-WARDRECQUES-SR;1;130;62120
GRAND-COURONNE-SR;1;140;76530
ILLE-ET-VILAINE-SR;1;690.43;30800
HEM-PL;4;2166.8199999999997;59510
BRUGES-PL;3;410;33520
BOUGUENAIS-PL;1;130;44340
LA VILLE-DU-BOIS-PL;1;130;91620
SAINT-CYR-SUR-LOIRE-PL;2;280;37540
LILLE-PL;15;6543.33;59160
LIGNY-EN-BRIONNAIS-PL;1;220;71110
ILLE-ET-VILAINE-VT;1;372.13;30800
BRON-SR;3;130;69500
CERANS-FOULLETOURTE-PL;1;0;72330
ARRAS-CH;1;180;62000
NEAUFLES-SAINT-MARTIN-PL;1;180;27830
BOULOGNE-BILLANCOURT-EL;6;410;92100
FORMERIE-PL;1;0;60220
AIX-EN-PROVENCE-CH;1;180;13090
CHAUMONT-CH;1;130;52000
MENUCOURT-PL;1;0;95180
CRETEIL-PL;5;2020;94000
CLICHY-SR;4;292.5;92110
MARPENT-PL;1;130;59164
LANCON-PROVENCE-PL;1;150;13680
HERMES-VT;1;412.13;60370
METZ-EL;5;730;57000
ROSCANVEL-PL;1;180;29570
ROCHEFORT-SUR-NENON-EL;1;150;39700
SAINT-ÉTIENNE-PL;2;879.73;42000
DREFFEAC-SR;1;150;26780
VENASQUE-PL;1;130;84210
HENIN-BEAUMONT-EL;1;150;62110
VILLEPINTE-EL;3;150;93420
DIVONNE-LES-BAINS-EL;3;540;01220
DOMAGNE-PL;1;150;35113
SAINT-MARTIN-DE-FONTENAY-SR;1;130;14320
LA TESTE-DE-BUCH-PL;3;515;33260
ISSY-LES-MOULINEAUX-SR;1;0;92130
COURBEVOIE-PL;6;3555.8599999999997;92400
SCHILTIGHEIM-PL;3;496.25;67300
EYSINES-EL;2;300;33320
LA PENNE-SUR-HUVEAUNE-PL;1;180;13821
DINARD-CH;1;150;35800
LIMAS-PL;2;310;69400
CHANTEPIE-SR;2;356.25;35135
BOULOGNE-BILLANCOURT-PL;6;3194.41;92100
MARLY-PL;3;670;57155
CARNAC-PL;2;943.88;56340
MOULINS-PL;2;376.25;03000
WATTRELOS-CH;1;130;59150
BINIC-CH;1;150;22590
MONTFERMEIL-PL;3;280;93370
VAUVERT-SR;2;280;30600
BRETAGNE-PL;1;796.25;29800
LORGUES-PL;1;646.25;83510
VICHY-CH;1;130;03200
ERMONT-EL;1;0;95120
VAIVRE-ET-MONTOILLE-PL;1;150;70000
LEXY-PL;1;150;54720
CHESSY-CH;1;150;77700
BAILLY-ROMAINVILLIERS-PL;1;130;77700
SERNHAC-PL;1;150;30210
HEROUVILLE-SAINT-CLAIR-SR;2;0;14200
ROUEN-PL;11;1640;76000
AGEN-PL;3;410;47000
LES ANGLES-EL;3;319.1;30133
NIEUL-SUR-L'AUTISE-SR;1;150;85240
SAUJON-SR;1;270;17600
SAINT-DIZIER-PL;2;279.9;52100
SAINT-BRIEUC-SR;8;1140;22000
CORBEIL-ESSONNES-SR;1;4118.04;91100
GEMENOS-PL;1;226.25;13420
VIGNEUX-SUR-SEINE-SR;1;0;91270
ECOLE-VALENTIN-PL;1;150;25480
GENTILLY-PL;1;150;94250
PRESLES-PL;1;150;95590
LE PRADET-SR;1;0;83220
EU-CH;1;469.1;76260
FORCALQUIER-PL;2;299.9;04300
BOFFRES-PL;1;215;07440
COURBEVOIE-VT;2;1080;92400
COURS-LA-VILLE-VT;1;357.13;69470
FEUQUIERES-EN-VIMEU-PL;1;130;80210
PERON-SR;1;150;01630
LE LAVANDOU-PL;1;150;83980
GRANDE SYNTHE  -VT;1;452.13;59760
BOURG-DE-PEAGE-SR;2;280;26300
LIANCOURT-PL;1;130;60140
GARDANNE-EL;1;130;13120
CHERBOURG-OCTEVILLE-SR;1;130;50130
MONTREUIL-SR;3;280;93100
CROZON-PL;1;195;29160
ETAMPES-CH;1;195;91150
SAINT-DENIS-CH;1;150;93200
PETIT-COURONNE-PL;2;300;76650
CREIL-SR;1;110;60100
ENNERY-PL;1;150;57365
CHAMPEAUX -SR;1;130;77390
CAEN-EL;4;509.95;14000
SAINT-MAUR-DES-FOSSES-PL;4;410;94100
SEVRAN-PL;2;220;93270
CONCARNEAU-PL;4;930;29900
BULLY-LES-MINES-CH;1;150;62160
CHOISY-LE-ROI-PL;2;950;94600
SIMPLE-PL;2;300;53360
TREMBLAY-EN-FRANCE-PL;4;826.3;93290
BOIS-COLOMBES-SR;2;310;92270
ROUEN-SR;7;1011.6;76000
ILLKIRCH-GRAFFENSTADEN-VT;1;922.14;67400
GRANDCOURT-PL;1;130;76660
MELUN-EL;5;1330.25;77000
GIEN-CH;1;150;45500
PIBRAC-SR;2;376.1;31820
LIFFRÉ-VT;1;502.13;35340
CHAMONIX-MONT-BLANC-VT;1;1162.13;74400
CARQUEFOU-VT;1;852.13;44470
SENILLE-EL;1;65;86100
JOSSIGNY-PL;1;0;77600
SAINT-MARTIN-DE-LAYE-SR;1;280;33910
AMIENS-VT;2;150;80000
VERNOUILLET-VT;1;502.13;28500
NOGENT-LE-ROTROU-SR;1;280;28400
TALENCE-EL;1;130;33400
GRIGNOLS-PL;1;150;24110
SABLE-SUR-SARTHE-PL;1;150;72300
RENNES-VT;2;681.13;35000
REVEL-VT;1;2160.13;31250
BASSE-GOULAINE-PL;2;280;44115
BARENTIN-SR;1;150;76360
MARMANDE-VT;1;322.13;47200
CONDAT-SUR-VIENNE-PL;1;150;87920
ANGOULÊME-VT;3;1984.9099999999999;16000
LANNION-EL;2;200;22300
BLAGNAC-SR;3;996.76;31700
PONT-AUDEMER-CH;1;120;27500
MARLIOZ-SR;1;130;74270
TOURLAVILLE-CH;1;120;50110
REZÉ-VT;4;2070.44;44400
BOURG-DES-COMPTES-VT;1;607.93;35890
RUNGIS-EL;2;270;94150
NEUILLY-SUR-SEINE-PL;3;1229.73;92200
BOUCAU-EL;1;120;64340
MOELAN-SUR-MER-PL;2;215;29350
BOURG-EN-BRESSE-EL;1;150;01000
MONTLUCON-EL;1;130;03100
ROSHEIM-SR;1;150;67560
SAINT-AUBIN-EN-BRAY-SR;1;150;60650
SAINT-OMER-PL;1;150;62500
ARRAS-VT;4;2134.13;62000
DOLE-VT;1;502.13;39100
MONTREUIL-PL;5;740;93100
L'ISLE-ADAM-EL;3;0;95290
BEAUFICEL-EN-LYONS-PL;1;150;27480
PONT-DU-CHATEAU-SR;1;130;63430
COUDOUX-VT;1;427.13;13111
VITRY-SUR-SEINE-EL;3;410;94400
MILLY-LA-FORET-SR;1;0;91490
LES ANDELYS-SR;1;130;27700
DAMMARIE-LES-LYS-PL;2;300;77190
SOLIGNY-LES-ETANGS-EL;1;130;10400
GRIMAUD-VT;1;0;83310
BULLY-LES-MINES-EL;1;195;62160
CASTELSARRASIN-EL;1;150;82100
SAINT-OMER-VT;1;277.13;62500
PESSAC-CH;1;130;33600
MONTREUIL-EL;2;260;93100
MEYZIEU-PL;6;966.1;69330
THIONVILLE-EL;2;325;57100
VILLEFONTAINE-PL;2;280;38090
CELLES-SUR-BELLE-SR;1;150;79370
SAINT-BRICE-SOUS-FORET-PL;1;65;95350
VERTOU-EL;1;130;44120
NOYAL-PONTIVY-SR;1;300;56920
ALPES-MARITIMES-PL;1;130;06400
BRESSUIRE-SR;1;130;79300
PACE-PL;1;246.25;35740
LANDÉHEN-VT;1;472.13;22400
MONTBRISON-VT;2;1330.77;42600
MANDEURE-SR;1;150;25350
NÎMES-VT;2;1079.26;30000
BASSENS-PL;1;130;73000
BEZIERS-VT;1;3371.37;34500
ELNE-EL;1;65;66200
SAINT-CLÉMENT-DE-RIVIÈRE-VT;1;372.13;34980
SCEAUX-SR;3;365;92330
BANNALEC-PL;1;350;29380
NANCY-EL;5;540;54000
BELLEGARDE-SUR-VALSERINE-EL;2;280;01200
ORLEANS-PL;6;960;45100
VIRE-PL;1;0;14500
BOISSY-L'AILLERIE-SR;1;900;95650
MONTBRISON-PL;1;130;42600
FONTENAY-LE-MARMION-EL;1;130;14320
SAINT-MARTIN-DE-FRAIGNEAU-SR;1;186.25;85200
OUROUX-EN-MORVAN-PL;1;150;58230
BOURLON-VT;1;662.13;62860
LA CIOTAT-SR;6;1211.25;13600
AMBILLY-PL;4;600;74100
SANARY-SUR-MER-PL;2;300;83110
MAUBEUGE-SR;3;410;59600
LES ROUSSES-PL;3;1338.83;39220
BACHIVILLERS-PL;1;150;60240
LESCURE-D'ALBIGEOIS-SR;1;130;81380
ORMOY-LA-RIVIERE-CH;1;195;91150
ARTHON-EN-RETZ-PL;1;150;44320
DRANCY-EL;2;260;93700
GIF-SUR-YVETTE-PL;2;130;91190
MAUVES-SUR-LOIRE-PL;1;160;44470
HONFLEUR-EL;1;150;14600
MARSEILLE-CH;2;290;13014
NOIRMOUTIER-EN-L'ILE-SR;2;546.25;85330
WINTZENHEIM-SR;1;130;68920
HAUBOURDIN-VT;2;1491.3899999999999;59320
MONTEVRAIN-PL;1;150;77144
SAINT-BENOIT-PL;1;150;86280
GAREOULT-PL;1;150;83136
MAUGUIO-PL;4;450;34130
HAUCOURT-MOULAINE-VT;1;502.13;54860
NEUILLY-PLAISANCE-SR;2;270;93360
LA TOUR-DU-CRIEU-PL;2;997.94;09100
BAISIEUX-CH;1;150;59780
CAEN-VT;4;4440.400000000001;14000
ORRY-LA-VILLE-PL;2;150;60560
SAINT-MARTIN-DES-MONTS-PL;1;150;72400
BOUGUENAIS-EL;2;490.25;44340
COULOMMIERS-CH;1;150;77120
VAUX-SUR-SEINE-PL;1;0;78740
LANNION-PL;2;280;22300
LE PUY EN VELAY-VT;1;332.13;43000
SOMAIN-PL;2;280;59490
PIERRE-CHATEL-PL;1;550;38119
CABANAC-ET-VILLAGRAINS-PL;1;150;33650
PROVINS-PL;2;0;77160
SAINT-OUEN-MARCHEFROY-SR;1;150;28260
BOULAY-MOSELLE-PL;2;180;57220
MAISONS-ALFORT-SR;1;150;94700
VERSAILLES-PL;3;410;78000
CHATILLON-EN-MICHAILLE-PL;1;150;01200
BETSCHDORF-SR;1;215;67660
LE BARCARES-PL;2;365;66420
ROUFFIAC-TOLOSAN-VT;1;502.13;31180
